,PlaceCode,PlaceName,PlaceScore,PlaceFromPrice,PlaceProvince,PlaceCity,PlaceNeighborhood,PlaceM2,PlaceRooms,PlaceCapacity,PlaceBuildingType,PlaceRentalType,PlaceSecurityType,PlaceExtraPersonCost
1223,64977,واحد مبله دو خوابه لوکس مشهد,4.81,"2,000,000",خراسان رضوی,مشهد,,110,2,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"200,000"
1224,72082,سوئیت نقلی دنج با امکانات رفاهی در مشهد,4.67,"1,100,000",خراسان رضوی,مشهد, خیابان قدس,65, بدون اتاق,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"100,000"
1225,68488,واحد لوکس و مبله در محدوده حرم با قیمت مناسب,4.67,"390,000",خراسان رضوی,مشهد,,75,1,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"100,000"
1226,65161,باغ ویلا استخردار آبگرم داخل,4.67,"1,800,000",خراسان رضوی,مشهد, بلوار شاهنامه,170,2,6 ,ویلایی ,دربست,,"100,000"
1227,81161,واحد دوخوابه مبله نزدیک حرم,5,"1,000,000",خراسان رضوی,مشهد,,85,2,6 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1228,78282,"واحد دنج با دسترسی مطلوب اتاق ""202""",5,"750,000",خراسان رضوی,مشهد, خیابان امام رضا,60,1,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1229,75973,هتل آپارتمان فارس، دوخوابه، چهار نفره,5,"1,560,000",خراسان رضوی,مشهد, بلوار شارستان,50,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1230,70891,باغ ويلا عمارت سفيد دو خوابه لوكس نوساز,4.33,"1,500,000",خراسان رضوی,مشهد, توس 169,130,2,4 ,ویلایی ,دربست,,"100,000"
1231,78150,"واحد دنج با دسترسی مطلوب اتاق ""207""",5,"388,000",خراسان رضوی,مشهد, خیابان امام رضا,30,1,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1232,73059,واحد تک خواب طبقه همکف با حیاط اختصاصی (نزدیک حرم),4.92,"1,200,000",خراسان رضوی,مشهد, بلوار طبرسی,70,1,2 ,ویلایی ,دربست,,"200,000"
1233,13454,رزرو سوئیت همکف نزدیک حرم,4.98,"750,000",خراسان رضوی,مشهد,,25, بدون اتاق,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1234,6452,سوییت سه تخت نزدیک حرم,4.73,"600,000",خراسان رضوی,مشهد,,25, بدون اتاق,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1235,31143,سوئیت آپارتمان چهار تخت نزدیک حرم,4.58,"640,000",خراسان رضوی,مشهد,,30,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1236,45145,مهمانپذیر دوتخت ارزان نزدیک حرم,4.92,"360,000",خراسان رضوی,مشهد,,12, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1237,39742,سوئیت پنج تخت همکف نزدیک حرم,4.85,"750,000",خراسان رضوی,مشهد,,35, بدون اتاق,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1238,62572,واحد یک خواب مبله و تمیز در نزدیکی حرم مطهر,4.86,"300,000",خراسان رضوی,مشهد, خیابان امام رضا,50,1,3 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"80,000"
1239,45745,مجموعه اقامتی جمالی  با امکانات مطلوب (یک نفره),4.27,"268,000",خراسان رضوی,مشهد, امام رضا 8,400, بدون اتاق,1 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1240,70771,واحدی دو خوابه، مشهد,4.96,"560,000",خراسان رضوی,مشهد,,55,2,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"100,000"
1241,72226,واحد مبله دو خوابه در نزدیکی حرم,5,"2,000,000",خراسان رضوی,مشهد, بلوار طبرسی,90,2,4 ,ویلایی ,دربست,,"200,000"
1242,62655,واحد تمیز و مجهز نزدیک به حرم (3),4.58,"600,000",خراسان رضوی,مشهد, خيابان امام رضا,80,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"75,000"
1243,39741,سوئیت (5 تخت) نزدیک حرم,4.94,"765,000",خراسان رضوی,مشهد,,35, بدون اتاق,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1244,45865,واحد تمیز و مجهز نزدیک به حرم مطهر (2),4.51,"700,000",خراسان رضوی,مشهد, چهارراه دانش,80,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1245,76062,"واحد مبله‌ی تک خواب ""سبز"" در وکیل آباد",4,"1,000,000",خراسان رضوی,مشهد, وکیل آباد,90,1,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"150,000"
1246,5244,سوئیت چهارتخته نزدیک حرم,4.93,"600,000",خراسان رضوی,مشهد,,30,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1247,74617,آپارتمان تکخواب نزدیک حرم (5 دقیقه),4.58,"500,000",خراسان رضوی,مشهد, خیابان اندرزگو,40,1,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"50,000"
1248,78284,"واحد دنج با دسترسی مطلوب اتاق ""107""",5,"388,000",خراسان رضوی,مشهد, خیابان امام رضا,30,1,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1249,7890,واحد مبله تک خواب در نزدیکی حرم پارکینگ اختصاصی,4.67,"1,350,000",خراسان رضوی,مشهد, فلکه آب,60,1,5 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"170,000"
1250,71329,مهمانپذیر افشار، واحد 102,5,"400,000",خراسان رضوی,مشهد, مالک اشتر 8,38,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1251,31161,سوئیت آپارتمان پنج تخت نزدیک حرم مشهد,4.58,"700,000",خراسان رضوی,مشهد,,30,1,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1252,74189,سوییت سی متری در مشهد,4.67,"600,000",خراسان رضوی,مشهد, خیابان کوشش,30, بدون اتاق,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"100,000"
1253,76061,"واحد مبله‌ی "" آبی"" در وکیل آباد",جدید,"1,500,000",خراسان رضوی,مشهد, وکیل آباد,170,3,6 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"150,000"
1254,5569,سوئیت سه تخته نقلی مشهد,4.79,"600,000",خراسان رضوی,مشهد,,25, بدون اتاق,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1255,23878,اقامتگاه بومگردی آرامش,5,"450,000",خراسان رضوی,مشهد, کنگ,50, بدون اتاق,3 ,اقامتگاه بومگردی ,غیردربست,,"150,000"
1256,73931,"""مجموعه اقامتی مهربان"" سوئیت سه نفره (1)",5,"400,000",خراسان رضوی,مشهد, خیابان امام رضا,25, بدون اتاق,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1257,36714,آپارتمان مبله یلدا,5,"580,000",خراسان رضوی,مشهد, امام رضا 16,55,1,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1258,42654,سوئیت دو تخته 103,4.72,"360,000",خراسان رضوی,مشهد, امام رضا 16,25, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1259,41914,"واحد تمیز ""یلدا"" 2خوابه (2)",5,"800,000",خراسان رضوی,مشهد, امام رضا 16,90,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1260,73863,واحد تمیز و مجهز نزدیک به حرم (4),4.42,"600,000",خراسان رضوی,مشهد, خيابان امام رضا,80,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1261,72754,ویلا باغ دنج در نزدیکی حرم,4.67,,خراسان رضوی,مشهد, خیابان مصلی,180,3,6 ,ویلایی ,دربست,,"150,000"
1262,74440,نزدیک حرم مطهر، طبقه اول اپارتمان تمیز،  حیاط‌دار,4.44,"992,000",خراسان رضوی,مشهد, حرم مطهر-فلکه طبرسی,80,1,10,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1263,5511,آپارتمان دوخوابه مبله نزدیک حرم,4.73,"1,200,000",خراسان رضوی,مشهد,,70,2,9 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1264,14622,اقامت در هتل آپارتمان,4.64,"1,100,000",خراسان رضوی,مشهد,,75,2,6 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"120,000"
1265,68509,ویلایی طبقه همکف دانش اموز ۳۶,5,"800,000",خراسان رضوی,مشهد,,70,1,5 ,ویلایی ,غیردربست,,
1266,71584,مهمانپذیر افشار، واحد 303,4.75,"400,000",خراسان رضوی,مشهد, مالک اشتر 8,38,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1267,47688,مجموعه اقامتی راحت ارمغان (5تخته),4.19,"548,000",خراسان رضوی,مشهد, امام رضا 16,50,1,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"300,000"
1268,47687,مجموعه اقامتی راحت و تمیز ارمغان (4تخته),4.4,"448,000",خراسان رضوی,مشهد, امام رضا 16,45, بدون اتاق,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1269,14988,اقامت در هتل آپارتمان,4.86,"1,100,000",خراسان رضوی,مشهد,,150,2,6 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"120,000"
1270,39746,آپارتمان نوساز 8 تخت نزدیک حرم,4.74,"1,200,000",خراسان رضوی,مشهد,,65,2,8 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"170,000"
1271,71214,واحد شیک مبله دوخوابه در نزدیکی حرم,5,"2,000,000",خراسان رضوی,مشهد, بلوار مصلی,90,2,4 ,ویلایی ,دربست,,
1272,47683,مجموعه اقامتی ارمغان (3تخته),4.22,"398,000",خراسان رضوی,مشهد, امام رضا 16,40, بدون اتاق,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1273,67549,سوییت مبله تمیز در نزدیکی حرم مطهر,4.46,"295,000",خراسان رضوی,مشهد,,30, بدون اتاق,2 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"80,000"
1274,72465,"واحد ""۲۰۲"" دوخوابه اقامتگاه فاضل",4.86,"600,000",خراسان رضوی,مشهد,,92,2,5 ,آپارتمان ,دربست,بدون سرایدار/نگهبان,"70,000"
1275,75966,"مجموعه اقامتی مودت ""واحد 206 """,4.89,"350,000",خراسان رضوی,مشهد, خیابان امام رضا,25, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1276,74725,"مجموعه ممتاز مهر ""تک خواب سه تخت (ب)"" فول‌برد",جدید,"3,300,000",خراسان رضوی,مشهد, امام رضای 2,60,1,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"700,000"
1277,74724,"مجموعه منتخب مهر ""تک خوابه سه تخت (الف)"" فول‌برد",جدید,"3,300,000",خراسان رضوی,مشهد, امام رضای 2,60,1,3 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"700,000"
1278,74721,"مجموعه منتخب مهر ""دو خوابه چهارتخت (الف)"" فول‌برد",جدید,"4,400,000",خراسان رضوی,مشهد, امام رضای 2,70,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"700,000"
1279,74723,"مجموعه ممتاز مهر ""دو خوابه چهار تخت (ب)"" فول‌برد",جدید,"4,400,000",خراسان رضوی,مشهد, امام رضای 2,70,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"700,000"
1280,70985,واحد ویلایی دلباز پونک,5,,خراسان رضوی,مشهد,,85,1,6 ,ویلایی ,دربست,,"100,000"
1281,74722,"مجموعه ممتاز مهر ""دو خوابه شش تخت (ب)"" فول‌برد",جدید,"6,600,000",خراسان رضوی,مشهد, امام رضای 2,85,2,6 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"700,000"
1282,74706,نزدیک حرم مطهر،همکف آپارتمان مبله،پارکینگ،حیاط‌دار,4.83,"1,000,000",خراسان رضوی,مشهد, حرم مطهر-فلکه طبرسی,80,2,10,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1283,6587,یک خوابه چهار تخت نزدیک حرم,4,"640,000",خراسان رضوی,مشهد,,25,1,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"200,000"
1284,74842,"""مجموعه اقامتی مهربان"" سوئیت دو نفره (1)",4.67,"300,000",خراسان رضوی,مشهد, خیابان امام رضا,20, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,
1285,74274,مجموعه اقامتی آسمان نیلی، واحد 203,جدید,"650,000",خراسان رضوی,مشهد, امام رضا 29,37, بدون اتاق,5 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
1286,36407,واحد مبله یلدا 1,4.86,"800,000",خراسان رضوی,مشهد, امام رضا 16,85,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1287,42035,"""یلدا"" سوییت 203",4.67,"360,000",خراسان رضوی,مشهد, امام رضا 16,22, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1288,68462,ویلایی طبقه همکف جلال ۴۳,4.83,"800,000",خراسان رضوی,مشهد,,60,1,4 ,ویلایی ,دربست,,0
1289,41917,"واحد ""یلدا"" واحد 2خوابه 104",4.5,"800,000",خراسان رضوی,مشهد, امام رضا 16,85,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"150,000"
1290,76144,"مجموعه اقامتی مودت ""واحد 304 """,4.33,"350,000",خراسان رضوی,مشهد, خیابان امام رضا,25, بدون اتاق,2 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"300,000"
1291,49863,واحد تمیز و مجهز نزدیک به حرم مطهر (1),3.95,"700,000",خراسان رضوی,مشهد, چهارراه دانش,80,2,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"75,000"
1292,35678,دوخواب بسیار راحت و شیک درخیابان امام رضا,4.81,"1,100,000",خراسان رضوی,مشهد,,85,2,4 ,ویلایی ,غیردربست,بدون سرایدار/نگهبان,"150,000"
1293,74273,مجموعه اقامتی آسمان نیلی، واحد 304,جدید,"550,000",خراسان رضوی,مشهد, امام رضا 29,30, بدون اتاق,4 ,آپارتمان ,دربست,دارای سرایدار/نگهبان,"100,000"
